3.500000000000000000e+00,1.725418766109525302e-06
3.525000000000000355e+00,1.760911950481099139e-06
3.550000000000000266e+00,1.659378157817345301e-06
3.575000000000000178e+00,1.719277993482509882e-06
3.600000000000000089e+00,1.720306503550646217e-06
3.625000000000000000e+00,1.736610762125732402e-06
3.650000000000000355e+00,1.666079504656759067e-06
3.675000000000000266e+00,1.661739126018875238e-06
3.700000000000000178e+00,1.723092846090621256e-06
3.725000000000000089e+00,1.713892998245632381e-06
3.750000000000000000e+00,1.710787208646285045e-06
3.775000000000000355e+00,1.712534079429620586e-06
3.800000000000000266e+00,1.676134052778463932e-06
3.825000000000000178e+00,1.705630176549627620e-06
3.850000000000000089e+00,1.706190322981980659e-06
3.875000000000000000e+00,1.670543033026967060e-06
3.900000000000000355e+00,1.756453781745623184e-06
3.925000000000000266e+00,1.707818016526638823e-06
3.950000000000000178e+00,1.650033400185257869e-06
3.975000000000000089e+00,1.711008461297089496e-06
4.000000000000000000e+00,1.654469247414962645e-06
4.025000000000000355e+00,1.712434947793945727e-06
4.049999999999999822e+00,1.723465900143604765e-06
4.075000000000000178e+00,1.655352994030585742e-06
4.100000000000000533e+00,1.713922187091065706e-06
4.125000000000000000e+00,1.693944217295771607e-06
4.150000000000000355e+00,1.706227745118971943e-06
4.174999999999999822e+00,1.740813638990617364e-06
4.200000000000000178e+00,1.667526968016120006e-06
4.225000000000000533e+00,1.649078422051485085e-06
4.250000000000000000e+00,1.643128311484795163e-06
4.275000000000000355e+00,1.644192746343523545e-06
4.299999999999999822e+00,1.667468650566050216e-06
4.325000000000000178e+00,1.680012206768086964e-06
4.350000000000000533e+00,1.676440292295891474e-06
4.375000000000000000e+00,1.693363831235594741e-06
4.400000000000000355e+00,1.664833096782820141e-06
4.424999999999999822e+00,1.711343684117008383e-06
4.450000000000000178e+00,1.652806825505326898e-06
4.475000000000000533e+00,1.750529468781101353e-06
4.500000000000000000e+00,1.679576313674130363e-06
4.525000000000000355e+00,1.629019547733486337e-06
4.549999999999999822e+00,1.620582147748318592e-06
4.575000000000000178e+00,1.670639685034112987e-06
4.600000000000000533e+00,1.645909539855800765e-06
4.625000000000000000e+00,1.675517381527579487e-06
4.650000000000000355e+00,1.666182979335478001e-06
4.674999999999999822e+00,1.646795331075321300e-06
4.700000000000000178e+00,1.619930301464131764e-06
4.725000000000000533e+00,1.596598521359806386e-06
4.750000000000000000e+00,1.630438044114798407e-06
4.775000000000000355e+00,1.671935449265766947e-06
4.800000000000000711e+00,1.649468382198926237e-06
4.825000000000000178e+00,1.600206633510816529e-06
4.850000000000000533e+00,1.645435624252439327e-06
4.875000000000000000e+00,1.651047934610606968e-06
4.900000000000000355e+00,1.608151669485078646e-06
4.925000000000000711e+00,1.640792511126261133e-06
4.950000000000000178e+00,1.636342202692182507e-06
4.975000000000000533e+00,1.595786849983411051e-06
5.000000000000000000e+00,1.643478746767305336e-06
